"fips","SCC","Pollutant","Emissions","type","year","county"
"7226","36047","223007125T","PM25-PRI",0.00113671200961106,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7227","36047","220104023X","PM25-PRI",0.34,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7228","36047","223007127X","PM25-PRI",0.17,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7229","36047","223006029X","PM25-PRI",0.86,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7230","36047","223007129B","PM25-PRI",0.00511851103378,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7231","36047","220107033T","PM25-PRI",0.13,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7232","36047","223007223B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7233","36047","223007123T","PM25-PRI",0.0009109728,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7234","36047","220107031X","PM25-PRI",2.03,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7235","36047","220102023X","PM25-PRI",1.02,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7236","36047","220100125T","PM25-PRI",1.29,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7237","36047","223007433B","PM25-PRI",0.33,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7238","36047","223007433T","PM25-PRI",0.57,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7239","36047","223007433X","PM25-PRI",40.93,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7240","36047","220108023X","PM25-PRI",0.12,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7241","36047","2201020310","PM25-PRI",0.182179,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7242","36047","223007127X","PM25-PRI",0.2,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7243","36047","223007227X","PM25-PRI",0.85,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7244","36047","220102029X","PM25-PRI",1.58,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7245","36047","223007333X","PM25-PRI",0.42,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7246","36047","223007527B","PM25-PRI",0.02,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7247","36047","223007131B","PM25-PRI",0.0007592899,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7248","36047","220102023T","PM25-PRI",0.33,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7249","36047","220108029X","PM25-PRI",0.15,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7250","36047","2201001270","PM25-PRI",4.77281,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7251","36047","220104023X","PM25-PRI",0.28,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7252","36047","223007225X","PM25-PRI",0.34,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7253","36047","223007223B","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7254","36047","220100129T","PM25-PRI",3.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7255","36047","2230072230","PM25-PRI",0.00562698,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7256","36047","223000123T","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7257","36047","220104031X","PM25-PRI",0.12,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7258","36047","223007327B","PM25-PRI",0.04,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7259","36047","220104029B","PM25-PRI",0.6,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7260","36047","223007431T","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7261","36047","223007327T","PM25-PRI",0.02,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7262","36047","223007331T","PM25-PRI",0.00266948669741394,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7263","36047","2230060310","PM25-PRI",0.00205998,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7264","36047","223007231X","PM25-PRI",0.08,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7265","36047","220104023T","PM25-PRI",0.09,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7266","36047","220104025B","PM25-PRI",0.3,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7267","36047","220102023X","PM25-PRI",5.6,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7268","36047","220107023B","PM25-PRI",0.06,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7269","36047","223000133T","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7270","36047","220107025T","PM25-PRI",0.03,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7271","36047","2201040270","PM25-PRI",0.734473,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7272","36047","2201080250","PM25-PRI",0.00922343,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7273","36047","220107027X","PM25-PRI",1.92,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7274","36047","220107027B","PM25-PRI",0.18,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7275","36047","223007423B","PM25-PRI",0.03,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7276","36047","223007327X","PM25-PRI",2.6,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7277","36047","220107031B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7278","36047","2201070310","PM25-PRI",0.00727576,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7279","36047","2230001230","PM25-PRI",0.00885744,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7280","36047","220107023X","PM25-PRI",0.67,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7281","36047","220107031T","PM25-PRI",0.00778821453965,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7282","36047","220107033X","PM25-PRI",0.29,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7283","36047","2201001270","PM25-PRI",5.6821,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7284","36047","223007429T","PM25-PRI",0.13,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7285","36047","2201040330","PM25-PRI",0.169654,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7286","36047","223006031B","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7287","36047","223007429X","PM25-PRI",5.3,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7288","36047","223006031X","PM25-PRI",0.36,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7289","36047","223007433B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7290","36047","220107025T","PM25-PRI",0.02,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7291","36047","220100125T","PM25-PRI",3.47,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7292","36047","220108027T","PM25-PRI",0.00360725144761793,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7293","36047","2230001230","PM25-PRI",0.00332956,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7294","36047","220108027X","PM25-PRI",0.05,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7295","36047","2230071310","PM25-PRI",0.0102918,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7296","36047","220100129X","PM25-PRI",15.14,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7297","36047","2230072270","PM25-PRI",0.0177874,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7298","36047","220108029X","PM25-PRI",0.03,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7299","36047","223007129X","PM25-PRI",4.48,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7300","36047","223006033X","PM25-PRI",0.18,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7301","36047","223000123B","PM25-PRI",0.00717729440464,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7302","36047","2230072330","PM25-PRI",0.00519125,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7303","36047","223007433X","PM25-PRI",1.47,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7304","36047","2230075330","PM25-PRI",0.00769184,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7305","36047","223007533X","PM25-PRI",2.71,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7306","36047","223007133X","PM25-PRI",3.65,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7307","36047","2230071270","PM25-PRI",0.00263398,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7308","36047","223007527T","PM25-PRI",0.04,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7309","36047","220102025B","PM25-PRI",3.46,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7310","36047","223007227B","PM25-PRI",0.06,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7311","36047","2201020330","PM25-PRI",0.263921,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7312","36047","220102025X","PM25-PRI",7.44,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7313","36047","220108033B","PM25-PRI",0.0028110042,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7314","36047","223000129T","PM25-PRI",0.00448929713353,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7315","36047","223007529T","PM25-PRI",0.03,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7316","36047","220102031B","PM25-PRI",1.08,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7317","36047","2201001290","PM25-PRI",1.61456,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7318","36047","223000123B","PM25-PRI",0.0093231956,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7319","36047","220102033B","PM25-PRI",2.44,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7320","36047","220102033T","PM25-PRI",0.92,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7321","36047","223007533T","PM25-PRI",0.008096407,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7322","36047","223007533X","PM25-PRI",3.24,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7323","36047","223000125T","PM25-PRI",0.0044130558,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7324","36047","223006025T","PM25-PRI",0.00870480103017,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7325","36047","220108025X","PM25-PRI",0.16,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7326","36047","2230060250","PM25-PRI",0.00763872,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7327","36047","2230071250","PM25-PRI",0.00109097,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7328","36047","2201080270","PM25-PRI",0.0451395,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7329","36047","223006025X","PM25-PRI",0.45,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7330","36047","223007323X","PM25-PRI",10.74,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7331","36047","223006027B","PM25-PRI",0.04,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7332","36047","223006027T","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7333","36047","223000131T","PM25-PRI",0.0007481702,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7334","36047","223007325X","PM25-PRI",14.27,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7335","36047","223007531B","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7336","36047","223007223X","PM25-PRI",0.27,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7337","36047","223007331T","PM25-PRI",0.03,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7338","36047","223006023B","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7339","36047","2201020230","PM25-PRI",0.707246,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7340","36047","220102031B","PM25-PRI",0.19,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7341","36047","223000125X","PM25-PRI",1.36,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7342","36047","2230072310","PM25-PRI",0.0461493,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7343","36047","223007229T","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7344","36047","220107027B","PM25-PRI",0.38,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7345","36047","223007423T","PM25-PRI",0.61,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7346","36047","223007423X","PM25-PRI",43.59,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7347","36047","2230074250","PM25-PRI",0.0696063,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7348","36047","223007233X","PM25-PRI",0.14,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7349","36047","223006031B","PM25-PRI",0.0057838876,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7350","36047","223006029T","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7351","36047","223007429X","PM25-PRI",50.26,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7352","36047","2201001230","PM25-PRI",2.01423,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7353","36047","220107031B","PM25-PRI",0.14,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7354","36047","220107031T","PM25-PRI",0.06,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7355","36047","223007431X","PM25-PRI",18.13,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7356","36047","220100129X","PM25-PRI",5.4,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7357","36047","220100123X","PM25-PRI",2.82,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7358","36047","223007431B","PM25-PRI",0.15,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7359","36047","223007133X","PM25-PRI",0.02,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7360","36047","223007125T","PM25-PRI",0.0011484646,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7361","36047","2230074230","PM25-PRI",0.0552099,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7362","36047","220108025B","PM25-PRI",0.06,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7363","36047","220100131B","PM25-PRI",0.59,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7364","36047","223007523X","PM25-PRI",3.96,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7365","36047","2230071250","PM25-PRI",0.00291272,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7366","36047","2230073270","PM25-PRI",0.0232307,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7367","36047","220107033T","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7368","36047","220100133T","PM25-PRI",0.36,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7369","36047","223007527T","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7370","36047","223007529B","PM25-PRI",0.02,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7371","36047","223007133B","PM25-PRI",0.0012492113,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7372","36047","220102025T","PM25-PRI",0.41,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7373","36047","220104023T","PM25-PRI",0.1,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7374","36047","2230071310","PM25-PRI",0.000270178,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7375","36047","220108029B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7376","36047","223007427T","PM25-PRI",0.18,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7377","36047","223007225T","PM25-PRI",0.007467772,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7378","36047","220102029T","PM25-PRI",0.54,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7379","36047","220104029X","PM25-PRI",0.63,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7380","36047","223007429X","PM25-PRI",6.9,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7381","36047","220100131T","PM25-PRI",1.09,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7382","36047","220102031X","PM25-PRI",0.26,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7383","36047","2201020230","PM25-PRI",0.315974,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7384","36047","2201040290","PM25-PRI",0.208422,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7385","36047","223007327X","PM25-PRI",2.27,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7386","36047","223007233B","PM25-PRI",0.0054642262,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7387","36047","223007125B","PM25-PRI",0.00303475989494471,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7388","36047","223000125B","PM25-PRI",0.00986914726451,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7389","36047","220104027B","PM25-PRI",0.77,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7390","36047","223000131B","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7391","36047","223007333B","PM25-PRI",0.00719280354466,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7392","36047","223000133B","PM25-PRI",0.02,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7393","36047","220107025B","PM25-PRI",0.07,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7394","36047","223007425T","PM25-PRI",0.07,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7395","36047","223006025T","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7396","36047","223007329T","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7397","36047","223006025B","PM25-PRI",0.02,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7398","36047","223007423X","PM25-PRI",2.51,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7399","36047","223007429B","PM25-PRI",0.08,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7400","36047","223007427B","PM25-PRI",0.11,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7401","36047","2201070290","PM25-PRI",0.0561428,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7402","36047","2230071330","PM25-PRI",0.0169325,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7403","36047","2201020290","PM25-PRI",0.522263,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7404","36047","220107023B","PM25-PRI",0.05,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7405","36047","223000125B","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7406","36047","2230074290","PM25-PRI",0.0797728,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7407","36047","223007323B","PM25-PRI",0.13,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7408","36047","2230060330","PM25-PRI",0.107823,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7409","36047","223000129B","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7410","36047","223006033T","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7411","36047","220107025B","PM25-PRI",0.07,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7412","36047","223007425X","PM25-PRI",3.57,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7413","36047","223007125B","PM25-PRI",0.12,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7414","36047","223000127X","PM25-PRI",1.14,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7415","36047","220108027B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7416","36047","223007427B","PM25-PRI",0.11,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7417","36047","220100127X","PM25-PRI",14.58,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7418","36047","2230071250","PM25-PRI",0.041558,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7419","36047","223007131B","PM25-PRI",0.04,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7420","36047","220104031T","PM25-PRI",0.04,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7421","36047","223006023X","PM25-PRI",0.41,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7422","36047","220108031X","PM25-PRI",0.00525330850882,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7423","36047","2201001230","PM25-PRI",0.977521,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7424","36047","2201001290","PM25-PRI",4.29876,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7425","36047","2230060270","PM25-PRI",0.0439209,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7426","36047","2201020230","PM25-PRI",0.842414,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7427","36047","223007229X","PM25-PRI",2.24,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7428","36047","223000129B","PM25-PRI",0.02,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7429","36047","223007225T","PM25-PRI",0.04,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7430","36047","223007225B","PM25-PRI",0.07,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7431","36047","223007525T","PM25-PRI",0.01,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7432","36047","220108027T","PM25-PRI",0.0033270907,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7433","36047","223007225X","PM25-PRI",2.59,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7434","36047","223000127X","PM25-PRI",0.62,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7435","36047","223007529B","PM25-PRI",0.06,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7436","36047","223000129B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7437","36047","220102029X","PM25-PRI",6.8,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7438","36047","223000131B","PM25-PRI",0.00169123194064013,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7439","36047","223007531B","PM25-PRI",0.0087170348,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7440","36047","223000129T","PM25-PRI",0.0057824192,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7441","36047","2230072290","PM25-PRI",0.350213,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7442","36047","223000133T","PM25-PRI",0.000963713842793354,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7443","36047","220104023X","PM25-PRI",3.22,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7444","36047","223000125X","PM25-PRI",0.51,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7445","36047","220108025T","PM25-PRI",0.01,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7446","36047","220100131T","PM25-PRI",0.22,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7447","36047","223007333B","PM25-PRI",0.00702407,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7448","36047","2230072310","PM25-PRI",0.00315397,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7449","36047","2230073230","PM25-PRI",0.0127008,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7450","36047","223007325B","PM25-PRI",0.17,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7451","36047","223000127T","PM25-PRI",0.0076431284,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7452","36047","223007325T","PM25-PRI",0.1,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7453","36047","220107023X","PM25-PRI",4.95,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7454","36047","220108025B","PM25-PRI",0.0097085501,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7455","36047","223007423X","PM25-PRI",2.83,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7456","36047","223007523T","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7457","36047","2230075230","PM25-PRI",0.0261466,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7458","36047","223007323T","PM25-PRI",0.00802598742139,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7459","36047","223007329T","PM25-PRI",0.08,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7460","36047","2230001290","PM25-PRI",0.014632,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7461","36047","220104029T","PM25-PRI",0.22,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7462","36047","223007325B","PM25-PRI",0.01,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7463","36047","220108023B","PM25-PRI",0.0077002697,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7464","36047","220102031T","PM25-PRI",0.07,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7465","36047","223007423B","PM25-PRI",0.36,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7466","36047","223007327B","PM25-PRI",0.04,"ON-ROAD",2002,"Kings County (Brooklyn)"
"7467","36047","2201040250","PM25-PRI",0.29356,"ON-ROAD",2008,"Kings County (Brooklyn)"
"7468","36047","223007131X","PM25-PRI",1.62,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7469","36047","223007331B","PM25-PRI",0.00474503976743,"ON-ROAD",2005,"Kings County (Brooklyn)"
"7470","36047","223007425B","PM25-PRI",0.47,"ON-ROAD",1999,"Kings County (Brooklyn)"
"7471","36047","223006029B","PM25-PRI",0.03,"ON-ROAD",2002,"Kings County (Brooklyn)"
